#{"t_start": 1780697055.7352798, "env_id": "None"}
r,l,t
-0.03,2,19.588819
0.99,1,19.59029
0.8875,17,19.623609
-0.1875,22,19.656023
0.975,3,19.664412
-0.1125,13,19.689219
0.9925,2,19.696345
-0.055,8,19.712713
-0.1325,17,19.745162
-0.02,3,19.752062
0.94,8,19.768242
0.84,18,19.805284
0.93,8,19.818392
0.965,4,19.818392
0.92,8,19.847013
-0.1875,18,19.876953
0.815,22,19.929194
-0.085,12,19.948127
0.755,25,19.984214
-0.1475,14,20.011204
0.975,3,20.019443
0.985,2,20.019443
-0.055,9,20.03391
0.985,1,20.037938
0.77,30,20.115473
-0.05,6,20.126768
0.9475,4,20.131805
0.955,4,20.134338
-0.1025,13,20.156538
-0.1075,12,20.179277
0.6875,32,20.236488
0.915,6,20.241788
0.94,8,20.253889
0.7575,22,20.292176
0.8975,11,20.318219
0.8825,13,20.33404
0.9475,7,20.353769
-0.02,2,20.356324
-0.045,7,20.375686
-0.145,18,20.401808
0.9925,1,20.412443
0.855,15,20.436211
-0.0125,2,20.442772
0.895,9,20.45284
0.7525,23,20.486361
-0.04,7,20.501921
0.74,29,20.546691
0.92,15,20.567828
0.7825,26,20.617382
0.8975,8,20.6295
0.9925,2,20.635149
-0.065,9,20.644295
0.995,1,20.644295
-0.0175,2,20.653983
0.89,12,20.664055
0.94,8,20.681767
0.82,17,20.712342
0.8525,16,20.73341
-0.085,11,20.749255
0.9275,10,20.764231
0.8175,23,20.794879
0.94,8,20.804276
0.8775,11,20.824016
0.9425,8,20.84039
-0.1575,15,20.868406
0.7725,25,20.908335
0.9775,3,20.910451
0.875,12,20.926142
-0.2075,15,20.949054
0.995,1,20.951188
0.965,4,20.95806
0.985,1,20.986716
0.975,2,20.993097
0.99,1,20.993638
0.8775,12,21.016968
0.9725,3,21.024599
-0.1375,14,21.052075
0.995,1,21.062356
0.6125,39,21.113928
-0.0725,10,21.126083
0.8625,14,21.148533
0.9675,5,21.156847
-0.09,11,21.176566
-0.03,2,21.176566
0.92,11,21.196619
0.975,3,21.202156
0.985,2,21.202156
0.835,16,21.234463
0.675,32,21.289346
-0.0525,5,21.296451
0.9675,3,21.30046
0.985,1,21.30046
0.4825,45,21.382015
0.0,1,21.384027
0.985,1,21.384027
0.97,4,21.388057
0.9375,6,21.398346
0.98,3,21.40035
0.9025,11,21.419093
-0.01,2,21.425543
-0.095,12,21.446206
0.89,13,21.462801
0.95,7,21.478291
0.9825,2,21.479288
0.92,6,21.490605
0.9575,5,21.496344
0.94,7,21.534342
-0.215,24,21.583791
0.915,10,21.601837
0.9775,3,21.607922
0.9875,2,21.611945
0.685,33,21.671945
0.9675,3,21.674464
0.8925,11,21.696008
-0.02,4,21.703901
-0.005,2,21.710799
0.945,5,21.718406
-0.245,31,21.768415
-0.1925,18,21.793903
-0.015,1,21.793903
0.84,17,21.817996
0.995,1,21.820001
0.97,3,21.827007
-0.005,1,21.828001
0.985,2,21.83195
-0.0625,6,21.844621
0.84,20,22.039259
-0.0425,4,22.051141
0.8725,15,22.080685
0.855,16,22.111782
-0.1425,15,22.136165
0.97,2,22.141942
0.9325,8,22.154297
-0.0375,4,22.159076
0.9775,3,22.167055
-0.06,6,22.180053
0.9225,8,22.192778
-0.07,8,22.205679
0.9425,5,22.214018
-0.065,9,22.233906
0.9575,4,22.24256
-0.055,7,22.250892
0.95,6,22.262006
0.99,2,22.262006
-0.0325,2,22.296241
0.86,16,22.334103
-0.0475,5,22.341207
0.735,32,22.389423
0.9475,5,22.397879
-0.0975,13,22.42433
-0.2175,25,22.455647
0.93,9,22.469682
0.9925,1,22.471744
0.96,5,22.484325
0.88,14,22.512895
-0.0325,4,22.51943
0.9575,6,22.526513
0.8275,17,22.554929
0.98,3,22.564195
0.7825,24,22.594088
0.9125,8,22.611269
0.9775,4,22.617996
0.9675,2,22.619011
0.935,5,22.629015
0.98,2,22.636589
0.8425,14,22.659482
0.96,4,22.664006
0.995,1,22.667537
0.9725,3,22.670046
-0.0325,5,22.676593
0.905,11,22.691139
0.8475,18,22.724717
0.825,18,22.746821
0.9525,7,22.760044
0.945,6,22.775362
0.9425,6,22.784269
-0.065,7,22.795558
0.9925,1,22.795558
-0.055,3,22.799739
-0.1525,17,22.818334
0.9875,1,22.821517
0.9325,8,22.839646
-0.1125,10,22.880176
0.68,35,22.930944
-0.1325,16,22.961401
-0.4975,47,23.020873
0.74,26,23.059532
-0.0225,4,23.064092
0.9975,1,23.070298
0.95,6,23.081939
0.895,13,23.101808
-0.005,1,23.104501
0.89,10,23.124223
0.985,3,23.124223
-0.105,15,23.151981
0.9675,4,23.158635
-0.0275,6,23.174549
0.88,14,23.195976
0.995,1,23.195976
0.78,22,23.231737
0.8825,12,23.24824
0.985,1,23.24824
-0.0025,1,23.249557
-0.1525,18,23.282015
0.8025,28,23.329233
-0.0425,5,23.335422
0.9875,1,23.336917
-0.12,12,23.357028
-0.0275,4,23.364276
0.74,27,23.404062
-0.0025,2,23.405311
0.855,16,23.426257
-0.0775,8,23.441044
0.8125,16,23.464209
-0.03,3,23.466259
-0.115,11,23.480022
-0.18,16,23.500359
0.9825,2,23.505532
0.9475,6,23.538243
0.945,5,23.546361
-0.055,8,23.56181
0.99,1,23.569802
-0.1025,9,23.5861
-0.265,26,23.628121
0.8125,18,23.651978
0.8875,9,23.666339
0.8225,24,23.694312
0.9125,8,23.706471
0.73,28,23.754173
0.9575,5,23.757185
-0.05,7,23.774376
-0.1525,16,23.796363
0.8975,12,23.811868
-0.1,10,23.823973
-0.0125,1,23.823973
-0.2725,26,23.861197
-0.01,1,23.866281
-0.1125,11,23.880971
0.65,33,23.938211
-0.0325,2,23.938211
0.9875,3,23.947026
0.92,9,23.960776
0.725,28,24.006539
0.8975,9,24.016963
0.7,32,24.069362
-0.2475,27,24.111772
-0.2125,27,24.149229
0.915,9,24.155405
0.7425,27,24.227935
-0.0125,1,24.227935
0.99,1,24.227935
0.895,9,24.243863
0.9875,1,24.245894
0.9525,4,24.249915
0.64,38,24.305631
0.97,2,24.312546
0.965,3,24.321146
0.0,1,24.321683
0.8875,12,24.340549
-0.07,11,24.365546
-0.0125,1,24.369545
0.93,8,24.380295
0.92,8,24.394252
0.9925,2,24.396286
0.98,2,24.401466
0.9125,11,24.423255
-0.0525,6,24.426872
-0.0625,8,24.439498
0.955,5,24.448624
0.97,5,24.457219
0.9425,5,24.464346
0.92,7,24.478912
0.98,2,24.48092
0.85,17,24.509565
-0.025,4,24.51795
-0.2075,22,24.548241
0.995,1,24.551774
0.935,8,24.558335
0.8175,17,24.586109
0.975,2,24.592083
-0.0625,5,24.598601
0.83,19,24.654943
0.9875,1,24.654943
-0.0975,9,24.665056
0.96,4,24.674105
0.77,21,24.707059
0.825,17,24.729298
-0.1475,17,24.758677
0.7625,25,24.796072
-0.005,1,24.79884
0.96,4,24.808021
-0.0875,8,24.820736
0.96,6,24.83462
0.9525,5,24.8446
-0.0425,4,24.851998
-0.005,1,24.856539
-0.0475,6,24.868119
0.985,2,24.873303
0.9725,3,24.877635
0.88,13,24.905583
0.9725,4,24.914078
0.95,7,24.925475
0.8275,20,24.964068
0.985,2,24.976194
-0.05,5,24.988688
0.9775,2,24.994215
0.9475,6,25.004296
-0.0625,8,25.016621
-0.055,5,25.026952
0.9275,10,25.047938
-0.01,1,25.048614
0.935,7,25.062012
-0.25,31,25.13833
0.9725,2,25.140714
0.945,5,25.146733
0.9625,4,25.151039
0.96,3,25.159598
-0.04,5,25.165182
0.995,1,25.174674
-0.0275,2,25.1767
0.98,2,25.184065
0.9375,8,25.199421
-0.0075,1,25.199929
0.875,14,25.220049
-0.05,10,25.244166
0.9125,10,25.263128
-0.0775,7,25.274133
0.74,29,25.314209
-0.1775,15,25.342712
-0.0475,5,25.352121
0.9575,5,25.370266
-0.0425,4,25.378313
-0.0325,8,25.39618
0.9475,4,25.401718
0.9275,8,25.41718
-0.01,2,25.41718
0.9875,1,25.423999
0.99,2,25.430019
0.9775,2,25.431019
-0.0475,5,25.444284
0.97,3,25.448194
0.9075,11,25.469605
-0.025,2,25.479193
-0.055,8,25.495547
0.82,18,25.547426
-0.055,7,25.572625
-0.01,2,25.57534
-0.0625,4,25.579372
-0.1175,10,25.597907
0.9925,1,25.599911
0.965,4,25.603934
0.9775,3,25.612073
0.845,21,25.652709
-0.1275,14,25.677667
0.9275,10,25.691808
-0.01,2,25.696389
0.98,1,25.699043
-0.025,3,25.706125
0.98,1,25.706125
0.95,7,25.724289
0.9875,3,25.728231
-0.04,13,25.751132
0.8325,19,25.780514
0.945,7,25.794306
-0.04,4,25.800334
0.915,11,25.812188
0.9225,9,25.827186
0.985,2,25.834181
0.955,5,25.844475
0.9275,6,25.852204
0.98,2,25.858085
-0.095,11,25.878824
0.975,4,25.886176
0.93,6,25.893284
0.975,3,25.897988
0.975,3,25.904683
0.985,2,25.908719
0.825,21,25.967522
-0.055,6,25.98206
-0.0325,2,25.983699
-0.18,18,26.017366
-0.0525,5,26.02596
-0.075,7,26.039072
0.92,8,26.04648
0.985,1,26.04648
0.985,1,26.052852
0.8125,19,26.08279
0.9575,6,26.097384
0.6375,37,26.151832
-0.025,2,26.155368
0.9675,5,26.167585
-0.0175,3,26.168602
-0.005,1,26.174284
0.99,1,26.177845
0.9075,8,26.190244
-0.015,2,26.191759
0.9125,10,26.21181
0.9975,1,26.21181
0.71,31,26.259444
0.9225,7,26.26948
-0.0225,2,26.271451
0.9575,5,26.276344
0.9825,3,26.281948
0.8925,10,26.298047
0.96,3,26.304156
0.9525,5,26.314696
0.945,6,26.324029
0.985,2,26.329509
0.98,2,26.333369
0.98,2,26.338142
0.8675,13,26.396537
0.995,1,26.397073
-0.215,27,26.633578
-0.015,1,26.634083
0.875,11,26.65009
-0.0325,5,26.655247
0.9075,6,26.663897
-0.0875,8,26.686321
0.8775,15,26.7119
0.8825,12,26.729496
-0.055,8,26.746736
0.8275,17,26.777264
0.9275,8,26.789114
-0.0125,1,26.789114
-0.0975,9,26.803039
0.885,16,26.826727
0.965,5,26.83351
1.0,1,26.839942
0.7775,30,26.888658
-0.06,6,26.898733
0.96,7,26.907874
0.9875,2,26.91391
0.895,11,26.93208
0.78,30,26.982165
0.9275,8,26.994049
0.8775,13,27.013928
0.9,9,27.026735
-0.09,9,27.042745
-0.0075,1,27.044259
0.8525,15,27.084057
0.8575,14,27.109462
0.9825,2,27.115478
0.9225,6,27.122042
0.9825,1,27.127573
0.7875,18,27.158165
0.975,2,27.165244
0.9575,4,27.173934
0.8375,16,27.199164
0.9475,6,27.208746
0.9125,8,27.224169
-0.01,1,27.225564
0.815,21,27.266003
-0.015,2,27.26818
0.9475,5,27.278549
0.9075,10,27.301585
0.975,3,27.312988
0.8925,9,27.332815
-0.1225,12,27.376656
0.8625,15,27.410214
0.965,3,27.412736
-0.1175,11,27.447387
0.9775,2,27.456154
0.94,4,27.46565
-0.01,1,27.46565
-0.055,6,27.476674
0.9725,2,27.485503
0.8275,18,27.559716
-0.03,3,27.567779
-0.305,26,27.624459
0.995,1,27.625506
0.7875,25,27.6619
0.99,1,27.6619
0.88,11,27.683084
0.755,24,27.728006
-0.2175,23,27.761712
0.965,4,27.766255
-0.0175,2,27.76826
0.99,2,27.777348
0.9725,4,27.784419
0.855,14,27.802047
0.8675,11,27.830421
0.985,2,27.837996
0.0,1,27.840238
-0.01,1,27.840238
0.895,9,27.854402
0.9925,1,27.86043
0.8275,16,27.885825
-0.0375,4,27.893186
-0.0525,5,27.903947
0.9125,9,27.91171
0.955,5,27.917793
0.94,6,27.929409
0.0,1,27.945886
0.9525,5,27.958497
-0.3175,27,28.01268
0.82,13,28.030734
0.8975,12,28.05714
0.9275,9,28.082901
-0.065,8,28.103323
-0.0675,12,28.129336
-0.0825,6,28.14052
-0.04,4,28.145628
-0.04,4,28.155028
-0.06,9,28.170344
-0.1025,12,28.196643
0.4025,56,28.310864
0.9625,3,28.316638
0.725,30,28.394002
-0.005,1,28.396523
-0.055,5,28.405963
0.99,3,28.412994
0.94,5,28.427527
0.945,6,28.444617
-0.02,1,28.445629
-0.275,30,28.507592
-0.04,4,28.516561
0.865,12,28.549975
-0.0575,7,28.568102
-0.0875,9,28.577248
0.99,1,28.583992
0.9925,1,28.588307
0.9175,7,28.605736
-0.02,2,28.60686
0.97,2,28.612611
0.93,6,28.623447
0.7125,26,28.69647
-0.1225,11,28.718868
-0.0825,6,28.730845
0.985,1,28.734366
0.8625,12,28.753151
0.925,8,28.765248
-0.475,46,28.838333
-0.145,15,28.859488
0.995,1,28.864119
0.7325,21,28.900049
0.98,2,28.90134
0.96,6,28.914525
-0.0175,1,28.914525
0.9625,4,28.926732
0.965,3,28.937063
-0.0625,5,28.953058
0.9975,1,28.953921
0.985,2,28.960515
-0.0175,2,28.962038
0.965,5,28.978675
0.84,20,29.019074
-0.045,6,29.028848
0.99,1,29.029847
0.9125,9,29.059906
0.9625,3,29.061506
0.9675,2,29.066989
0.77,21,29.111401
-0.01,1,29.114044
-0.0175,3,29.120495
-0.0125,1,29.122877
0.8525,20,29.20008
-0.1775,18,29.244363
0.99,1,29.244363
-0.1375,18,29.284181
-0.0375,3,29.284181
0.9825,3,29.299646
0.97,2,29.309962
0.985,1,29.311411
0.64,43,29.404199
0.9525,5,29.415321
0.9875,2,29.417333
0.8075,20,29.460013
0.965,3,29.46554
0.9825,3,29.473994
-0.0225,5,29.480346
0.835,17,29.520436
-0.03,7,29.535297
0.535,49,29.646369
-0.0325,5,29.660685
-0.0075,2,29.66189
0.995,1,29.662889
0.895,11,29.688651
-0.065,10,29.714206
0.985,1,29.714206
0.935,7,29.735365
-0.01,1,29.738826
0.91,10,29.754288
-0.025,3,29.764547
0.93,7,29.781953
-0.0125,2,29.786292
0.985,1,29.795538
-0.0725,9,29.81219
-0.3025,33,29.917056
0.965,5,29.92715
0.9525,5,29.939187
-0.0375,4,29.949821
0.9775,2,29.950845
0.9875,1,29.952383
0.95,4,29.961948
-0.015,2,29.966465
0.99,1,29.967474
0.855,13,29.999345
0.9,13,30.033798
0.87,13,30.060381
-0.1225,14,30.081981
0.975,2,30.094181
0.82,17,30.128034
0.8475,16,30.167303
0.8325,15,30.198412
0.9775,2,30.202321
0.9725,4,30.214274
0.9475,4,30.222531
0.9425,7,30.245474
0.925,12,30.287862
0.6325,37,30.418236
0.9925,1,30.431727
0.815,24,30.48588
-0.1,10,30.510311
0.85,19,30.55432
0.7175,30,30.616804
-0.04,3,30.625173
0.965,3,30.632185
-0.015,1,30.634192
0.805,21,30.674758
-0.085,12,30.699802
0.895,14,30.75193
0.9925,1,30.754242
0.995,1,30.756481
-0.09,8,30.775963
0.9875,1,30.783909
0.685,35,30.857845
0.945,6,30.867748
0.9625,4,30.880282
0.9925,1,30.883701
-0.02,2,30.893013
0.8875,11,30.914125
0.99,1,30.919951
-0.195,23,30.965893
0.8825,11,30.989445
0.9075,8,31.005073
-0.01,1,31.006072
-0.2475,25,31.093999
0.87,11,31.117221
0.855,14,31.154754
-0.0175,2,31.156845
-0.0325,4,31.167308
-0.0025,1,31.185163
0.865,16,31.217423
0.9525,5,31.231826
-0.035,3,31.243932
0.8625,15,31.268444
0.7125,35,31.352331
0.9775,3,31.379786
0.91,10,31.414552
0.9375,7,31.440692
-0.01,3,31.450697
0.9525,5,31.460542
0.9675,3,31.476755
0.9375,7,31.5178
-0.0775,10,31.559755
0.9375,5,31.584251
-0.035,4,31.603178
0.9875,1,31.613058
0.9925,1,31.614405
0.9025,9,31.647818
0.66,33,31.738131
0.97,5,31.756471
-0.255,24,31.810627
-0.0225,3,31.814162
0.98,2,31.825731
0.8475,19,31.889322
0.9425,9,31.918591
-0.0025,1,31.918591
-0.0375,3,31.928658
-0.035,3,31.934199
-0.1425,14,31.96067
0.985,2,31.969049
-0.025,2,31.974271
0.98,2,31.978764
0.88,15,32.005828
0.475,64,32.127192
-0.0125,1,32.134563
0.99,2,32.135568
-0.0375,4,32.144473
0.8825,14,32.176356
0.955,4,32.184361
0.905,7,32.194135
0.895,16,32.222071
0.95,6,32.225547
0.8475,15,32.266782
0.955,7,32.279051
0.8575,15,32.301678
0.7575,27,32.346587
-0.0125,1,32.346587
0.8475,17,32.380462
-0.01,2,32.41067
0.9075,12,32.444119
0.925,9,32.455399
0.95,6,32.473349
-0.0475,11,32.49121
0.92,8,32.504252
0.8875,14,32.531662
0.98,2,32.534174
-0.095,12,32.555551
-0.18,18,32.589424
0.91,12,32.615473
-0.01,1,32.616487
1.0,1,32.617486
-0.1775,18,32.668233
-0.01,1,32.67118
0.92,9,32.69416
-0.04,4,32.706318
-0.205,20,32.757327
-0.03,3,32.767718
0.67,34,32.852874
0.98,5,32.866754
0.9375,8,32.886341
0.91,9,32.91633
0.6925,34,33.030013
0.935,6,33.046338
0.9875,1,33.046338
0.9825,1,33.056297
-0.16,21,33.109303
0.985,3,33.116083
-0.025,6,33.125319
-0.21,21,33.176104
0.9975,1,33.18385
0.7775,16,33.219295
0.9125,7,33.234288
-0.0225,3,33.246119
-0.02,2,33.252144
0.9775,2,33.255663
0.94,6,33.272753
0.955,4,33.286236
0.98,2,33.293195
-0.1475,12,33.328928
-0.03,3,33.336536
-0.0125,1,33.339082
-0.075,12,33.392087
0.98,2,33.533285
-0.085,7,33.574222
-0.0225,4,33.589261
0.93,9,33.654219
0.9775,2,33.65763
0.985,2,33.664647
0.985,2,33.669477
0.955,7,33.682014
-0.07,6,33.690068
0.97,3,33.696604
0.9,9,33.714958
-0.0375,4,33.722203
0.925,7,33.732918
0.9225,8,33.750445
0.94,7,33.777701
0.9875,1,33.778131
0.7225,28,33.847345
-0.0975,6,33.861805
0.755,31,34.14274
0.995,1,34.149275
0.845,13,34.214201
0.9775,2,34.216239
0.8825,11,34.250533
0.96,3,34.26192
-0.06,10,34.279992
0.8525,14,34.316116
0.8025,20,34.367073
0.995,2,34.368704
0.7225,27,34.476731
-0.2025,17,34.506321
0.8525,13,34.534335
0.9225,6,34.544682
0.89,13,34.566651
-0.0525,6,34.578103
0.9725,2,34.582126
-0.0425,6,34.597389
-0.015,1,34.598394
0.9225,11,34.616932
-0.1225,13,34.648115
0.9375,7,34.663922
0.9875,3,34.669636
1.0,1,34.669636
-0.1075,15,34.707298
0.8375,16,34.742783
-0.0075,1,34.744401
-0.02,2,34.744401
-0.0925,10,34.777568
0.7525,29,34.842936
0.995,2,34.849485
0.895,9,34.86611
0.9675,4,34.878251
0.9675,5,34.889051
-0.1325,17,34.922774
0.955,7,34.939825
0.98,2,34.979685
-0.1875,19,35.016462
-0.0075,1,35.022651
-0.105,18,35.062281
0.99,1,35.064298
-0.08,7,35.076243
-0.0175,1,35.08193
0.9525,5,35.094265
0.8775,14,35.125907
-0.0375,4,35.134022
0.915,8,35.151056
0.9325,7,35.168267
-0.015,2,35.172517
0.975,3,35.179635
0.9775,2,35.184182
0.825,16,35.225722
0.93,8,35.244176
0.7825,19,35.281847
0.8475,13,35.315301
-0.0125,3,35.315301
0.9925,1,35.325947
0.9075,11,35.345795
0.895,11,35.394083
0.9275,7,35.41206
0.875,15,35.455987
-0.09,9,35.474567
0.9925,1,35.476078
-0.025,3,35.480597
0.9575,7,35.494054
-0.0125,2,35.494054
0.95,7,35.514156
0.8975,11,35.537315
0.9925,1,35.542044
0.9575,5,35.549061
-0.1025,13,35.574096
0.9775,3,35.580617
-0.04,6,35.594568
0.9775,3,35.594568
-0.0525,6,35.613124
0.9225,9,35.626606
0.9075,9,35.644399
0.945,7,35.663532
0.9575,4,35.672718
0.9725,3,35.680292
0.9525,5,35.690565
-0.0575,4,35.698886
0.905,8,35.711086
-0.0325,7,35.73171
0.935,8,35.768468
-0.015,2,35.770472
0.97,2,35.777098
0.9525,4,35.787187
-0.1175,7,35.805122
-0.04,3,35.807718
0.99,1,35.814295
0.9275,7,35.823042
0.99,1,35.834126
0.995,1,35.836132
-0.1625,16,35.878255
-0.0175,2,35.878255
0.77,29,35.948175
0.98,2,35.948175
0.79,30,36.003836
0.8575,16,36.028949
0.89,12,36.05148
0.9675,3,36.053912
-0.035,4,36.063967
0.995,1,36.070053
0.95,5,36.078694
0.9925,1,36.079691
0.8425,21,36.138003
0.9575,5,36.144049
0.94,7,36.158577
-0.045,7,36.177068
-0.04,7,36.18898
0.975,2,36.18998
0.98,3,36.195065
0.8975,9,36.206713
0.9375,8,36.214257
0.82,25,36.264321
-0.105,16,36.298046
-0.065,7,36.306954
0.95,6,36.317501
0.9775,2,36.319823
0.0,1,36.326102
0.985,2,36.326611
0.985,1,36.328642
0.9675,7,36.338405
-0.09,17,36.376426
-0.0075,1,36.380541
0.985,3,36.382008
-0.1025,6,36.396297
0.99,1,36.399286
0.9175,11,36.419832
0.945,6,36.426942
0.91,14,36.479639
0.99,1,36.481141
0.7975,28,36.529905
-0.145,18,36.556468
-0.1375,15,36.574229
0.96,6,36.587502
0.94,10,36.604378
0.9075,10,36.619426
-0.015,2,36.619426
-0.035,5,36.639972
0.9625,4,36.64708
-0.01,1,36.64708
0.9525,5,36.65419
-0.085,8,36.669278
0.9525,8,36.681813
0.9925,1,36.682483
0.9875,1,36.686096
-0.015,1,36.688092
0.925,7,36.70936
0.895,9,36.722879
0.96,4,36.727905
-0.04,6,36.736372
-0.0075,2,36.741933
0.83,21,36.764276
0.9525,6,36.808149
-0.215,23,36.836038
-0.015,1,36.844549
0.96,4,36.85179
-0.0325,2,36.854274
-0.0275,8,36.866761
0.9175,8,36.876581
0.7525,25,36.926927
0.9825,1,36.93094
-0.0075,2,36.934457
-0.0125,1,36.935466
-0.01,1,36.940325
-0.02,2,36.941831
0.905,11,36.965852
-0.1425,13,36.982922
-0.0275,3,36.988432
-0.015,4,36.991994
0.84,21,37.027492
0.9875,3,37.03845
0.98,2,37.039754
0.74,21,37.068057
0.8225,18,37.090511
-0.055,5,37.09609
0.6775,29,37.143932
0.87,15,37.162916
-0.195,21,37.217272
0.84,15,37.243928
0.7875,23,37.275981
0.825,15,37.303789
0.875,12,37.326362
-0.08,8,37.339189
0.9725,3,37.344223
0.88,11,37.358497
0.965,3,37.363853
0.99,1,37.365188
-0.045,4,37.369207
-0.0075,1,37.374148
-0.0275,2,37.376228
0.9375,5,37.37879
-0.005,2,37.390386
-0.0325,3,37.398055
0.9825,1,37.399203
-0.16,18,37.432905
0.985,3,37.440244
0.765,25,37.474138
-0.01,1,37.47797
0.905,9,37.491946
0.9775,7,37.507879
-0.0075,1,37.509092
0.9325,8,37.525446
0.9525,8,37.539094
0.9925,1,37.542166
0.695,32,37.588264
0.935,8,37.60704
0.945,9,37.621264
0.9425,5,37.657875
-0.0225,3,37.661961
0.81,21,37.693986
-0.06,6,37.706118
0.9375,8,37.716409
-0.1175,14,37.74045
-0.0425,5,37.751285
0.91,11,37.776302
-0.2525,27,37.80933
-0.09,14,37.834345
0.99,1,37.838334
0.9275,9,37.852689
-0.0625,6,37.908849
0.835,21,38.088194
-0.035,5,38.096473
-0.035,6,38.108407
-0.015,2,38.110417
0.99,2,38.11544
0.975,4,38.127947
0.69,33,38.188179
-0.03,3,38.19423
-0.005,1,38.196315
1.0,1,38.198323
0.795,22,38.264056
0.975,2,38.264609
0.925,9,38.28061
-0.385,44,38.3518
-0.03,3,38.354434
-0.1775,18,38.384395
-0.075,6,38.39086
0.9325,5,38.40652
0.8875,17,38.438729
0.9875,1,38.439735
-0.1225,15,38.46402
0.93,9,38.481612
0.86,17,38.510188
-0.07,15,38.531899
-0.0575,6,38.544049
0.8275,20,38.584312
-0.0525,9,38.596315
-0.0425,4,38.600305
-0.36,38,38.651791
-0.005,1,38.656346
-0.0925,15,38.68047
0.855,17,38.713925
0.78,34,38.754344
-0.05,8,38.764102
0.885,17,38.786759
0.9725,2,38.792814
0.9,11,38.828636
0.9925,2,38.828636
-0.01,1,38.828636
-0.1075,14,38.857967
0.9875,2,38.859012
0.9425,8,38.872777
-0.1575,14,38.906043
0.8825,13,38.926176
0.53,45,38.996785
0.9925,1,39.006743
-0.1825,19,39.028517
0.8125,20,39.056926
0.985,3,39.061954
-0.0275,3,39.069239
0.9275,9,39.077099
-0.0675,6,39.090262
0.92,12,39.11253
0.915,9,39.124321
-0.085,7,39.131984
-0.2325,24,39.168894
-0.055,7,39.178151
0.99,1,39.184275
0.9675,4,39.189982
0.9,8,39.202375
0.9575,4,39.211167
0.89,10,39.241696
-0.0225,3,39.250238
0.9875,1,39.256279
-0.0375,4,39.261816
-0.315,41,39.332657
0.86,17,39.360344
-0.0375,2,39.361858
0.9125,6,39.370445
-0.1925,20,39.396156
-0.085,10,39.414479
-0.18,22,39.455524
0.82,15,39.474253
-0.13,12,39.494234
-0.2075,26,39.535821
0.7025,30,39.57752
0.9425,5,39.584041
0.85,14,39.606369
1.0,1,39.607373
-0.1125,9,39.628176
0.91,7,39.636469
0.9625,3,39.645537
-0.0175,1,39.646537
-0.0475,8,39.658818
-0.4175,57,39.766434
-0.285,30,39.809109
0.92,7,39.816857
0.9525,5,39.824177
-0.1375,18,39.859079
-0.1125,9,39.870842
0.985,2,39.87361
0.8825,10,39.893053
0.95,7,39.903715
0.905,10,39.921341
0.8575,17,39.942827
0.9875,3,39.950087
-0.155,24,39.989293
-0.0275,2,39.994323
-0.0625,6,40.000408
-0.035,5,40.00815
0.9,11,40.027529
0.88,20,40.091892
-0.0875,13,40.109326
0.99,1,40.111854
0.98,2,40.114381
0.9975,1,40.114381
0.845,15,40.144361
0.83,18,40.17649
0.0,1,40.1785
0.985,3,40.18467
0.7325,32,40.235172
-0.235,16,40.261068
0.9825,1,40.262078
0.9425,10,40.27678
0.93,8,40.295264
0.93,8,40.309866
0.975,2,40.312875
-0.0975,10,40.324144
0.8075,19,40.360624
-0.1375,12,40.379437
0.9775,2,40.382997
0.855,14,40.396554
0.8775,14,40.436674
-0.01,1,40.440207
0.98,2,40.447284
-0.175,24,40.494254
-0.1075,9,40.511924
0.7825,21,40.54171
0.9375,8,40.556908
-0.07,5,40.566132
0.8575,12,40.589818
0.8425,12,40.610592
0.0,1,40.610592
0.9225,10,40.632099
-0.1725,16,40.660424
-0.0175,1,40.661936
0.93,7,40.672069
0.885,7,40.688713
-0.02,2,40.690888
-0.1075,11,40.712649
0.9575,4,40.714217
0.905,8,40.732005
-0.015,1,40.733015
0.9825,2,40.736836
-0.12,13,40.764283
0.8075,13,40.786524
0.9625,3,40.792327
0.795,21,40.864242
-0.14,18,40.895308
0.725,30,40.944444
0.9725,4,40.957313
0.935,7,40.968726
0.7275,23,41.009484
0.9175,6,41.020923
0.96,6,41.038522
0.9575,4,41.046598
-0.2125,23,41.08033
-0.1275,13,41.11048
0.855,16,41.143081
-0.12,12,41.165695
0.755,26,41.205234
0.9925,1,41.209167
